"type","username","useraddress","userid","timestamp","roomname","content"
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-05 19:02:36","mc_mooc_week101","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-05 19:03:02","mc_mooc_week1_test02",""
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-05 19:03:03","mc_mooc_week1_test04","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-05 19:03:21","mc_mooc_week1_test00","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-05 19:03:41","mc_mooc_week100","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-05 19:03:43","mc_mooc_week1_test03","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-05 19:04:01","mc_mooc_week102",""
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-05 19:04:10","mc_mooc_week1_test01","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-05 19:04:36","mc_mooc_week101","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-05 19:05:02","mc_mooc_week1_test02","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-05 19:05:03","mc_mooc_week1_test04","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-05 19:05:21","mc_mooc_week1_test00","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-05 19:05:41","mc_mooc_week100","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-05 19:05:43","mc_mooc_week1_test03","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-05 19:06:01","mc_mooc_week102","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-05 19:06:10","mc_mooc_week1_test01","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-05 19:06:36","mc_mooc_week101","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-05 19:07:02","mc_mooc_week1_test02","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-05 19:07:03","mc_mooc_week1_test04","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-05 19:07:21","mc_mooc_week1_test00",""
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-05 19:07:41","mc_mooc_week100",""
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-05 19:07:43","mc_mooc_week1_test03","\
Our goal is to do our best to guide you through this course to get the maximum benefit it has to offer.  It would be helpful to us to hear specifically what your expectations are going forward so we can better offer guidance along the way.  Any comments or feedback for us?\
        "
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-05 19:08:01","mc_mooc_week102","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-05 19:08:10","mc_mooc_week1_test01",""
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-05 19:08:38","mc_mooc_week101",""
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-05 19:09:02","mc_mooc_week1_test02","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-05 19:09:03","mc_mooc_week1_test04","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-05 19:09:23","mc_mooc_week1_test00","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-05 19:09:41","mc_mooc_week100","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-05 19:09:43","mc_mooc_week1_test03","What expectations do you have going forward?"
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-05 19:10:01","mc_mooc_week102","\
In any course, a major challenge it to target the material at a level and with a focus that is just right for the variety of students who come.  Based on your experience so far this week, how would you rate the match between what the course offers and what you wanted and expected from it?\
        "
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-05 19:10:10","mc_mooc_week1_test01","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50056","zUM9bwNEzECNwg6Cav1i","2015-10-05 19:10:38","mc_mooc_week101","\
In week 1, we started to lay a foundation for the material in this course.  We are just scratching the surface so far.  As we’re working towards getting into more substantive content going forward, it would be great to hear what specific goals you have for what you want to learn in this course.  Can you tell me a little about that?\
        "
"text","VirtualErland","128.2.220.133:50060","ykgdzXtRAh6HK-oYav1k","2015-10-05 19:11:02","mc_mooc_week1_test02","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50068","bhD7aB2xFqf4xeurav1o","2015-10-05 19:11:03","mc_mooc_week1_test04","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50044","ep6150xv9SUQTNJ4av1c","2015-10-05 19:11:23","mc_mooc_week1_test00","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50048","rd38JLTzK8mkgwGmav1e","2015-10-05 19:11:41","mc_mooc_week100","What are the things you had in mind to learn from this course?"
"text","VirtualErland","128.2.220.133:50064","HLA3LOEDSzozWYmIav1m","2015-10-05 19:11:43","mc_mooc_week1_test03","\
And now we’re done. Thanks for joining us, have a great day! I will now continue the chat activity again starting from the first prompt for those who missed the initial prompts.\
        "
"text","VirtualErland","128.2.220.133:50072","YY2dLYU560OvFbKbav1q","2015-10-05 19:12:01","mc_mooc_week102","Does the content so far match your expectations?  What if anything surprised you?"
"text","VirtualErland","128.2.220.133:50052","Xyda078H8SaiVK-Qav1g","2015-10-05 19:12:10","mc_mooc_week1_test01","What are the things you had in mind to learn from this course?"
